SampleID	name1	name2	Sediment_type	Weather	Temperature	Temperature_range	Month	Season	Depth	Tide_level	Des	Type_Tide_Depth
sand08.2021.06.Z.Z3	sand08.2021.06.Z.Z3	sand08.2021.06.Z.Z	sandflat	Cloudy_day	32	31-35	06_Jun	Summer	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand09.2021.07.D.S1	sand09.2021.07.D.S1	sand09.2021.07.D.S	sandflat	Cloudy_day	32	31-35	07_Jul	Summer	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand09.2021.07.D.S2	sand09.2021.07.D.S2	sand09.2021.07.D.S	sandflat	Cloudy_day	32	31-35	07_Jul	Summer	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand09.2021.07.D.S3	sand09.2021.07.D.S3	sand09.2021.07.D.S	sandflat	Cloudy_day	32	31-35	07_Jul	Summer	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand09.2021.07.D.X1	sand09.2021.07.D.X1	sand09.2021.07.D.X	sandflat	Cloudy_day	32	31-35	07_Jul	Summer	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand09.2021.07.D.X2	sand09.2021.07.D.X2	sand09.2021.07.D.X	sandflat	Cloudy_day	32	31-35	07_Jul	Summer	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand09.2021.07.D.X3	sand09.2021.07.D.X3	sand09.2021.07.D.X	sandflat	Cloudy_day	32	31-35	07_Jul	Summer	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand09.2021.07.D.Z1	sand09.2021.07.D.Z1	sand09.2021.07.D.Z	sandflat	Cloudy_day	32	31-35	07_Jul	Summer	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand09.2021.07.D.Z2	sand09.2021.07.D.Z2	sand09.2021.07.D.Z	sandflat	Cloudy_day	32	31-35	07_Jul	Summer	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand09.2021.07.D.Z3	sand09.2021.07.D.Z3	sand09.2021.07.D.Z	sandflat	Cloudy_day	32	31-35	07_Jul	Summer	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand09.2021.07.G.S1	sand09.2021.07.G.S1	sand09.2021.07.G.S	sandflat	Cloudy_day	32	31-35	07_Jul	Summer	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand09.2021.07.G.S2	sand09.2021.07.G.S2	sand09.2021.07.G.S	sandflat	Cloudy_day	32	31-35	07_Jul	Summer	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand09.2021.07.G.S3	sand09.2021.07.G.S3	sand09.2021.07.G.S	sandflat	Cloudy_day	32	31-35	07_Jul	Summer	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand09.2021.07.G.X1	sand09.2021.07.G.X1	sand09.2021.07.G.X	sandflat	Cloudy_day	32	31-35	07_Jul	Summer	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand09.2021.07.G.X2	sand09.2021.07.G.X2	sand09.2021.07.G.X	sandflat	Cloudy_day	32	31-35	07_Jul	Summer	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand09.2021.07.G.X3	sand09.2021.07.G.X3	sand09.2021.07.G.X	sandflat	Cloudy_day	32	31-35	07_Jul	Summer	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand09.2021.07.G.Z1	sand09.2021.07.G.Z1	sand09.2021.07.G.Z	sandflat	Cloudy_day	32	31-35	07_Jul	Summer	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand09.2021.07.G.Z2	sand09.2021.07.G.Z2	sand09.2021.07.G.Z	sandflat	Cloudy_day	32	31-35	07_Jul	Summer	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand09.2021.07.G.Z3	sand09.2021.07.G.Z3	sand09.2021.07.G.Z	sandflat	Cloudy_day	32	31-35	07_Jul	Summer	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand09.2021.07.Z.S1	sand09.2021.07.Z.S1	sand09.2021.07.Z.S	sandflat	Cloudy_day	32	31-35	07_Jul	Summer	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand09.2021.07.Z.S2	sand09.2021.07.Z.S2	sand09.2021.07.Z.S	sandflat	Cloudy_day	32	31-35	07_Jul	Summer	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand09.2021.07.Z.S3	sand09.2021.07.Z.S3	sand09.2021.07.Z.S	sandflat	Cloudy_day	32	31-35	07_Jul	Summer	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand09.2021.07.Z.X1	sand09.2021.07.Z.X1	sand09.2021.07.Z.X	sandflat	Cloudy_day	32	31-35	07_Jul	Summer	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand09.2021.07.Z.X2	sand09.2021.07.Z.X2	sand09.2021.07.Z.X	sandflat	Cloudy_day	32	31-35	07_Jul	Summer	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand09.2021.07.Z.X3	sand09.2021.07.Z.X3	sand09.2021.07.Z.X	sandflat	Cloudy_day	32	31-35	07_Jul	Summer	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand09.2021.07.Z.Z1	sand09.2021.07.Z.Z1	sand09.2021.07.Z.Z	sandflat	Cloudy_day	32	31-35	07_Jul	Summer	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand09.2021.07.Z.Z2	sand09.2021.07.Z.Z2	sand09.2021.07.Z.Z	sandflat	Cloudy_day	32	31-35	07_Jul	Summer	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand09.2021.07.Z.Z3	sand09.2021.07.Z.Z3	sand09.2021.07.Z.Z	sandflat	Cloudy_day	32	31-35	07_Jul	Summer	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand10.2021.08.D.S1	sand10.2021.08.D.S1	sand10.2021.08.D.S	sandflat	Cloudy_day	32	31-35	08_Aug	Summer	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand10.2021.08.D.S2	sand10.2021.08.D.S2	sand10.2021.08.D.S	sandflat	Cloudy_day	32	31-35	08_Aug	Summer	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand10.2021.08.D.S3	sand10.2021.08.D.S3	sand10.2021.08.D.S	sandflat	Cloudy_day	32	31-35	08_Aug	Summer	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand10.2021.08.D.X1	sand10.2021.08.D.X1	sand10.2021.08.D.X	sandflat	Cloudy_day	32	31-35	08_Aug	Summer	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand10.2021.08.D.X2	sand10.2021.08.D.X2	sand10.2021.08.D.X	sandflat	Cloudy_day	32	31-35	08_Aug	Summer	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand10.2021.08.D.X3	sand10.2021.08.D.X3	sand10.2021.08.D.X	sandflat	Cloudy_day	32	31-35	08_Aug	Summer	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand10.2021.08.D.Z1	sand10.2021.08.D.Z1	sand10.2021.08.D.Z	sandflat	Cloudy_day	32	31-35	08_Aug	Summer	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand10.2021.08.D.Z2	sand10.2021.08.D.Z2	sand10.2021.08.D.Z	sandflat	Cloudy_day	32	31-35	08_Aug	Summer	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand10.2021.08.D.Z3	sand10.2021.08.D.Z3	sand10.2021.08.D.Z	sandflat	Cloudy_day	32	31-35	08_Aug	Summer	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand10.2021.08.G.S1	sand10.2021.08.G.S1	sand10.2021.08.G.S	sandflat	Cloudy_day	32	31-35	08_Aug	Summer	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand10.2021.08.G.S2	sand10.2021.08.G.S2	sand10.2021.08.G.S	sandflat	Cloudy_day	32	31-35	08_Aug	Summer	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand10.2021.08.G.S3	sand10.2021.08.G.S3	sand10.2021.08.G.S	sandflat	Cloudy_day	32	31-35	08_Aug	Summer	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand10.2021.08.G.X1	sand10.2021.08.G.X1	sand10.2021.08.G.X	sandflat	Cloudy_day	32	31-35	08_Aug	Summer	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand10.2021.08.G.X2	sand10.2021.08.G.X2	sand10.2021.08.G.X	sandflat	Cloudy_day	32	31-35	08_Aug	Summer	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand10.2021.08.G.X3	sand10.2021.08.G.X3	sand10.2021.08.G.X	sandflat	Cloudy_day	32	31-35	08_Aug	Summer	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand10.2021.08.G.Z1	sand10.2021.08.G.Z1	sand10.2021.08.G.Z	sandflat	Cloudy_day	32	31-35	08_Aug	Summer	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand10.2021.08.G.Z2	sand10.2021.08.G.Z2	sand10.2021.08.G.Z	sandflat	Cloudy_day	32	31-35	08_Aug	Summer	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand10.2021.08.G.Z3	sand10.2021.08.G.Z3	sand10.2021.08.G.Z	sandflat	Cloudy_day	32	31-35	08_Aug	Summer	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand10.2021.08.Z.S1	sand10.2021.08.Z.S1	sand10.2021.08.Z.S	sandflat	Cloudy_day	32	31-35	08_Aug	Summer	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand10.2021.08.Z.S2	sand10.2021.08.Z.S2	sand10.2021.08.Z.S	sandflat	Cloudy_day	32	31-35	08_Aug	Summer	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand10.2021.08.Z.S3	sand10.2021.08.Z.S3	sand10.2021.08.Z.S	sandflat	Cloudy_day	32	31-35	08_Aug	Summer	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand10.2021.08.Z.X1	sand10.2021.08.Z.X1	sand10.2021.08.Z.X	sandflat	Cloudy_day	32	31-35	08_Aug	Summer	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand10.2021.08.Z.X2	sand10.2021.08.Z.X2	sand10.2021.08.Z.X	sandflat	Cloudy_day	32	31-35	08_Aug	Summer	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand10.2021.08.Z.X3	sand10.2021.08.Z.X3	sand10.2021.08.Z.X	sandflat	Cloudy_day	32	31-35	08_Aug	Summer	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand10.2021.08.Z.Z1	sand10.2021.08.Z.Z1	sand10.2021.08.Z.Z	sandflat	Cloudy_day	32	31-35	08_Aug	Summer	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand10.2021.08.Z.Z2	sand10.2021.08.Z.Z2	sand10.2021.08.Z.Z	sandflat	Cloudy_day	32	31-35	08_Aug	Summer	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand10.2021.08.Z.Z3	sand10.2021.08.Z.Z3	sand10.2021.08.Z.Z	sandflat	Cloudy_day	32	31-35	08_Aug	Summer	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand11.2021.09.D.S1	sand11.2021.09.D.S1	sand11.2021.09.D.S	sandflat	Sunny_day	28	26-30	09_Sep	Autumn	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand11.2021.09.D.S2	sand11.2021.09.D.S2	sand11.2021.09.D.S	sandflat	Sunny_day	28	26-30	09_Sep	Autumn	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand11.2021.09.D.S3	sand11.2021.09.D.S3	sand11.2021.09.D.S	sandflat	Sunny_day	28	26-30	09_Sep	Autumn	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand11.2021.09.D.X1	sand11.2021.09.D.X1	sand11.2021.09.D.X	sandflat	Sunny_day	28	26-30	09_Sep	Autumn	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand11.2021.09.D.X2	sand11.2021.09.D.X2	sand11.2021.09.D.X	sandflat	Sunny_day	28	26-30	09_Sep	Autumn	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand11.2021.09.D.X3	sand11.2021.09.D.X3	sand11.2021.09.D.X	sandflat	Sunny_day	28	26-30	09_Sep	Autumn	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand11.2021.09.D.Z1	sand11.2021.09.D.Z1	sand11.2021.09.D.Z	sandflat	Sunny_day	28	26-30	09_Sep	Autumn	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand11.2021.09.D.Z2	sand11.2021.09.D.Z2	sand11.2021.09.D.Z	sandflat	Sunny_day	28	26-30	09_Sep	Autumn	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand11.2021.09.D.Z3	sand11.2021.09.D.Z3	sand11.2021.09.D.Z	sandflat	Sunny_day	28	26-30	09_Sep	Autumn	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand11.2021.09.G.S1	sand11.2021.09.G.S1	sand11.2021.09.G.S	sandflat	Sunny_day	28	26-30	09_Sep	Autumn	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand11.2021.09.G.S2	sand11.2021.09.G.S2	sand11.2021.09.G.S	sandflat	Sunny_day	28	26-30	09_Sep	Autumn	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand11.2021.09.G.S3	sand11.2021.09.G.S3	sand11.2021.09.G.S	sandflat	Sunny_day	28	26-30	09_Sep	Autumn	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand11.2021.09.G.X1	sand11.2021.09.G.X1	sand11.2021.09.G.X	sandflat	Sunny_day	28	26-30	09_Sep	Autumn	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand11.2021.09.G.X2	sand11.2021.09.G.X2	sand11.2021.09.G.X	sandflat	Sunny_day	28	26-30	09_Sep	Autumn	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand11.2021.09.G.X3	sand11.2021.09.G.X3	sand11.2021.09.G.X	sandflat	Sunny_day	28	26-30	09_Sep	Autumn	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand11.2021.09.G.Z1	sand11.2021.09.G.Z1	sand11.2021.09.G.Z	sandflat	Sunny_day	28	26-30	09_Sep	Autumn	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand11.2021.09.G.Z2	sand11.2021.09.G.Z2	sand11.2021.09.G.Z	sandflat	Sunny_day	28	26-30	09_Sep	Autumn	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand11.2021.09.G.Z3	sand11.2021.09.G.Z3	sand11.2021.09.G.Z	sandflat	Sunny_day	28	26-30	09_Sep	Autumn	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand11.2021.09.Z.S1	sand11.2021.09.Z.S1	sand11.2021.09.Z.S	sandflat	Sunny_day	28	26-30	09_Sep	Autumn	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand11.2021.09.Z.S2	sand11.2021.09.Z.S2	sand11.2021.09.Z.S	sandflat	Sunny_day	28	26-30	09_Sep	Autumn	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand11.2021.09.Z.S3	sand11.2021.09.Z.S3	sand11.2021.09.Z.S	sandflat	Sunny_day	28	26-30	09_Sep	Autumn	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand11.2021.09.Z.X1	sand11.2021.09.Z.X1	sand11.2021.09.Z.X	sandflat	Sunny_day	28	26-30	09_Sep	Autumn	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand11.2021.09.Z.X2	sand11.2021.09.Z.X2	sand11.2021.09.Z.X	sandflat	Sunny_day	28	26-30	09_Sep	Autumn	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand11.2021.09.Z.X3	sand11.2021.09.Z.X3	sand11.2021.09.Z.X	sandflat	Sunny_day	28	26-30	09_Sep	Autumn	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand11.2021.09.Z.Z1	sand11.2021.09.Z.Z1	sand11.2021.09.Z.Z	sandflat	Sunny_day	28	26-30	09_Sep	Autumn	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand11.2021.09.Z.Z2	sand11.2021.09.Z.Z2	sand11.2021.09.Z.Z	sandflat	Sunny_day	28	26-30	09_Sep	Autumn	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand11.2021.09.Z.Z3	sand11.2021.09.Z.Z3	sand11.2021.09.Z.Z	sandflat	Sunny_day	28	26-30	09_Sep	Autumn	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand12.2021.10.D.S1	sand12.2021.10.D.S1	sand12.2021.10.D.S	sandflat	Sunny_day	21	21-25	10_Oct	Autumn	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand12.2021.10.D.S2	sand12.2021.10.D.S2	sand12.2021.10.D.S	sandflat	Sunny_day	21	21-25	10_Oct	Autumn	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand12.2021.10.D.S3	sand12.2021.10.D.S3	sand12.2021.10.D.S	sandflat	Sunny_day	21	21-25	10_Oct	Autumn	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand12.2021.10.D.X1	sand12.2021.10.D.X1	sand12.2021.10.D.X	sandflat	Sunny_day	21	21-25	10_Oct	Autumn	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand12.2021.10.D.X2	sand12.2021.10.D.X2	sand12.2021.10.D.X	sandflat	Sunny_day	21	21-25	10_Oct	Autumn	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand12.2021.10.D.X3	sand12.2021.10.D.X3	sand12.2021.10.D.X	sandflat	Sunny_day	21	21-25	10_Oct	Autumn	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand12.2021.10.D.Z1	sand12.2021.10.D.Z1	sand12.2021.10.D.Z	sandflat	Sunny_day	21	21-25	10_Oct	Autumn	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand12.2021.10.D.Z2	sand12.2021.10.D.Z2	sand12.2021.10.D.Z	sandflat	Sunny_day	21	21-25	10_Oct	Autumn	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand12.2021.10.D.Z3	sand12.2021.10.D.Z3	sand12.2021.10.D.Z	sandflat	Sunny_day	21	21-25	10_Oct	Autumn	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand12.2021.10.G.S1	sand12.2021.10.G.S1	sand12.2021.10.G.S	sandflat	Sunny_day	21	21-25	10_Oct	Autumn	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand12.2021.10.G.S2	sand12.2021.10.G.S2	sand12.2021.10.G.S	sandflat	Sunny_day	21	21-25	10_Oct	Autumn	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand12.2021.10.G.S3	sand12.2021.10.G.S3	sand12.2021.10.G.S	sandflat	Sunny_day	21	21-25	10_Oct	Autumn	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand12.2021.10.G.X1	sand12.2021.10.G.X1	sand12.2021.10.G.X	sandflat	Sunny_day	21	21-25	10_Oct	Autumn	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand12.2021.10.G.X2	sand12.2021.10.G.X2	sand12.2021.10.G.X	sandflat	Sunny_day	21	21-25	10_Oct	Autumn	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand12.2021.10.G.X3	sand12.2021.10.G.X3	sand12.2021.10.G.X	sandflat	Sunny_day	21	21-25	10_Oct	Autumn	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand12.2021.10.G.Z1	sand12.2021.10.G.Z1	sand12.2021.10.G.Z	sandflat	Sunny_day	21	21-25	10_Oct	Autumn	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand12.2021.10.G.Z2	sand12.2021.10.G.Z2	sand12.2021.10.G.Z	sandflat	Sunny_day	21	21-25	10_Oct	Autumn	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand12.2021.10.G.Z3	sand12.2021.10.G.Z3	sand12.2021.10.G.Z	sandflat	Sunny_day	21	21-25	10_Oct	Autumn	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand12.2021.10.Z.S1	sand12.2021.10.Z.S1	sand12.2021.10.Z.S	sandflat	Sunny_day	21	21-25	10_Oct	Autumn	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand12.2021.10.Z.S2	sand12.2021.10.Z.S2	sand12.2021.10.Z.S	sandflat	Sunny_day	21	21-25	10_Oct	Autumn	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand12.2021.10.Z.S3	sand12.2021.10.Z.S3	sand12.2021.10.Z.S	sandflat	Sunny_day	21	21-25	10_Oct	Autumn	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand12.2021.10.Z.X1	sand12.2021.10.Z.X1	sand12.2021.10.Z.X	sandflat	Sunny_day	21	21-25	10_Oct	Autumn	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand12.2021.10.Z.X2	sand12.2021.10.Z.X2	sand12.2021.10.Z.X	sandflat	Sunny_day	21	21-25	10_Oct	Autumn	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand12.2021.10.Z.X3	sand12.2021.10.Z.X3	sand12.2021.10.Z.X	sandflat	Sunny_day	21	21-25	10_Oct	Autumn	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand12.2021.10.Z.Z1	sand12.2021.10.Z.Z1	sand12.2021.10.Z.Z	sandflat	Sunny_day	21	21-25	10_Oct	Autumn	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand12.2021.10.Z.Z2	sand12.2021.10.Z.Z2	sand12.2021.10.Z.Z	sandflat	Sunny_day	21	21-25	10_Oct	Autumn	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand12.2021.10.Z.Z3	sand12.2021.10.Z.Z3	sand12.2021.10.Z.Z	sandflat	Sunny_day	21	21-25	10_Oct	Autumn	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand13.2021.11.D.S1	sand13.2021.11.D.S1	sand13.2021.11.D.S	sandflat	Sunny_day	17	16-20	11_Nov	Autumn	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand13.2021.11.D.S2	sand13.2021.11.D.S2	sand13.2021.11.D.S	sandflat	Sunny_day	17	16-20	11_Nov	Autumn	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand13.2021.11.D.S3	sand13.2021.11.D.S3	sand13.2021.11.D.S	sandflat	Sunny_day	17	16-20	11_Nov	Autumn	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand13.2021.11.D.X1	sand13.2021.11.D.X1	sand13.2021.11.D.X	sandflat	Sunny_day	17	16-20	11_Nov	Autumn	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand13.2021.11.D.X2	sand13.2021.11.D.X2	sand13.2021.11.D.X	sandflat	Sunny_day	17	16-20	11_Nov	Autumn	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand13.2021.11.D.X3	sand13.2021.11.D.X3	sand13.2021.11.D.X	sandflat	Sunny_day	17	16-20	11_Nov	Autumn	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand13.2021.11.D.Z1	sand13.2021.11.D.Z1	sand13.2021.11.D.Z	sandflat	Sunny_day	17	16-20	11_Nov	Autumn	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand13.2021.11.D.Z2	sand13.2021.11.D.Z2	sand13.2021.11.D.Z	sandflat	Sunny_day	17	16-20	11_Nov	Autumn	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand13.2021.11.D.Z3	sand13.2021.11.D.Z3	sand13.2021.11.D.Z	sandflat	Sunny_day	17	16-20	11_Nov	Autumn	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand13.2021.11.G.S1	sand13.2021.11.G.S1	sand13.2021.11.G.S	sandflat	Sunny_day	17	16-20	11_Nov	Autumn	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand13.2021.11.G.S2	sand13.2021.11.G.S2	sand13.2021.11.G.S	sandflat	Sunny_day	17	16-20	11_Nov	Autumn	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand13.2021.11.G.S3	sand13.2021.11.G.S3	sand13.2021.11.G.S	sandflat	Sunny_day	17	16-20	11_Nov	Autumn	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand13.2021.11.G.X1	sand13.2021.11.G.X1	sand13.2021.11.G.X	sandflat	Sunny_day	17	16-20	11_Nov	Autumn	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand13.2021.11.G.X2	sand13.2021.11.G.X2	sand13.2021.11.G.X	sandflat	Sunny_day	17	16-20	11_Nov	Autumn	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand13.2021.11.G.X3	sand13.2021.11.G.X3	sand13.2021.11.G.X	sandflat	Sunny_day	17	16-20	11_Nov	Autumn	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand13.2021.11.G.Z1	sand13.2021.11.G.Z1	sand13.2021.11.G.Z	sandflat	Sunny_day	17	16-20	11_Nov	Autumn	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand13.2021.11.G.Z2	sand13.2021.11.G.Z2	sand13.2021.11.G.Z	sandflat	Sunny_day	17	16-20	11_Nov	Autumn	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand13.2021.11.G.Z3	sand13.2021.11.G.Z3	sand13.2021.11.G.Z	sandflat	Sunny_day	17	16-20	11_Nov	Autumn	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand13.2021.11.Z.S1	sand13.2021.11.Z.S1	sand13.2021.11.Z.S	sandflat	Sunny_day	17	16-20	11_Nov	Autumn	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand13.2021.11.Z.S2	sand13.2021.11.Z.S2	sand13.2021.11.Z.S	sandflat	Sunny_day	17	16-20	11_Nov	Autumn	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand13.2021.11.Z.S3	sand13.2021.11.Z.S3	sand13.2021.11.Z.S	sandflat	Sunny_day	17	16-20	11_Nov	Autumn	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand13.2021.11.Z.X1	sand13.2021.11.Z.X1	sand13.2021.11.Z.X	sandflat	Sunny_day	17	16-20	11_Nov	Autumn	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand13.2021.11.Z.X2	sand13.2021.11.Z.X2	sand13.2021.11.Z.X	sandflat	Sunny_day	17	16-20	11_Nov	Autumn	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand13.2021.11.Z.X3	sand13.2021.11.Z.X3	sand13.2021.11.Z.X	sandflat	Sunny_day	17	16-20	11_Nov	Autumn	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand13.2021.11.Z.Z1	sand13.2021.11.Z.Z1	sand13.2021.11.Z.Z	sandflat	Sunny_day	17	16-20	11_Nov	Autumn	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand13.2021.11.Z.Z2	sand13.2021.11.Z.Z2	sand13.2021.11.Z.Z	sandflat	Sunny_day	17	16-20	11_Nov	Autumn	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand13.2021.11.Z.Z3	sand13.2021.11.Z.Z3	sand13.2021.11.Z.Z	sandflat	Sunny_day	17	16-20	11_Nov	Autumn	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand14.2021.12.D.S1	sand14.2021.12.D.S1	sand14.2021.12.D.S	sandflat	Sunny_day	9	6-10	12_Dec	Winter	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand14.2021.12.D.S2	sand14.2021.12.D.S2	sand14.2021.12.D.S	sandflat	Sunny_day	9	6-10	12_Dec	Winter	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
